,News_Organization,Tweet ID,Tweet Creation,Tweet,Sentiment
443,@nytimes,1263066958896992258,2020-05-20 11:20:04,"News Analysis: Some may not like it back home, but Chancellor Angela Merkel of Germany, in the twilight of her long political career, joined with France to try to save the European Union https://t.co/1q0RJbAmVA",0.5782
444,@nytimes,1263064435700248577,2020-05-20 11:10:02,"The novel coronavirus is killing black Americans at staggeringly higher rates than white Americans. Today on ""The Daily"" podcast, we examine how longstanding inequality is compounding the crisis. https://t.co/PaGVrUS1mO",-0.802
445,@nytimes,1263061950960992261,2020-05-20 11:00:10,The Morning briefing: Here's what you need to know to start your day https://t.co/36OCydEzWf,0.0
446,@nytimes,1263059411326701569,2020-05-20 10:50:04,"RT @StevenErlanger: The social distancing of Parliament means that most of the 650 members take part remotely, turning a gladiatorial arena…",0.0
447,@nytimes,1263056890495414273,2020-05-20 10:40:03,"As Italy further loosened Europe’s first lockdown against the coronavirus, Italians greeted Monday’s opening as a chance for the Great Beautification. Some salons said the phones had been ringing off the hook. https://t.co/N98tYUvV89",0.8779
448,@nytimes,1263051849168551938,2020-05-20 10:20:01,"German intelligence services cannot randomly search the digital data of citizens of other countries living abroad, the country’s highest court ruled, in a decision welcomed by civil rights activists https://t.co/a6tUj2eVHM",0.6705
449,@nytimes,1263049343457689600,2020-05-20 10:10:04,"With changes taking effect on Wednesday, all 50 states have begun to reopen in at least some way, more than 2 months after the coronavirus thrust the United States into lockdown. But there remain vast discrepancies in how states are deciding to open up. https://t.co/VRjGF0tkEM",0.2263
450,@nytimes,1263046848685780992,2020-05-20 10:00:09,Cambridge on Tuesday became the first British university to move all student lectures online for the coming academic year https://t.co/lwOlOrOoIw,0.0
451,@nytimes,1263041780859252736,2020-05-20 09:40:01,"Israel and Iran have recently been engaged in an exchange of cyberattacks. Israel's latest attack disrupted a major port in Iran, done in response to an attempt by the Revolutionary Guards to infiltrate an Israeli water facility. https://t.co/LytNhrrxIm",-0.1027
452,@nytimes,1263038010616143879,2020-05-20 09:25:02,"Like many other places, a community 50 miles outside London went into quarantine. A fleet of delivery robots has been helping with the groceries. https://t.co/BK55cjJiCY",0.5719
453,@nytimes,1263034790355271681,2020-05-20 09:12:14,"Tom Moore, the 100-year-old former British army officer who raised $40 million for Britain’s National Health Service by walking 100 laps in his garden, is set to be knighted by Queen Elizabeth II https://t.co/dFP95qZTBh https://t.co/zXKCKaGgmn",0.0
454,@nytimes,1263031741884882946,2020-05-20 09:00:07,"After years of increasing tensions that nearly led to war, Iran has moderated its approach to the West. The change reflects an effort to avoid direct confrontation with the U.S. that the Iranians say could benefit President Trump in the November election. https://t.co/VQYit2NpNU",-0.7964
455,@nytimes,1263026693721264128,2020-05-20 08:40:04,"In her novels and short stories, Yu Lihua gave voice to the struggle of Chinese immigrants in American society — not the “Oriental exoticism” preferred by many publishers in the ’60s. She has died of the coronavirus at age 90. https://t.co/2ghYMlEv20",-0.7096
456,@nytimes,1263021681955790848,2020-05-20 08:20:09,"In Opinion

Richard Flanagan writes, ""Scientists, whom Scott Morrison’s party has derided for over a decade, were respectfully asked for their views about the novel coronavirus and, more remarkable still, these views were acted on and amplified""
https://t.co/v1kSnyupK6",0.8687
457,@nytimes,1263016655174672387,2020-05-20 08:00:10,"Officials from China, Russia and the European Union chided President Trump over his heated threats even as they acknowledged the need for a review of how the World Health Organization performed as the virus spread from China to the rest of the world https://t.co/vW86CPBric",-0.4215
458,@nytimes,1263014177192529920,2020-05-20 07:50:20,"The coronavirus no longer seems to rule every facet of life in Hong Kong. The city's residents seem to have found a way to live with anxiety — to make life seem, if not normal, then at least bearable. https://t.co/fdb49WZUA7",-0.4404
459,@nytimes,1263011604683243521,2020-05-20 07:40:06,"On Wednesday, Burundi’s citizens will elect a successor to President Pierre Nkurunziza, a former rebel leader who has ruled the country with impunity for the last 15 years https://t.co/zy4FPK4Y5c",0.0772
460,@nytimes,1263006572613165056,2020-05-20 07:20:07,Latest updates on financial markets: Asian markets were mixed on Wednesday amid ebbing optimism over global progress in fighting the coronavirus https://t.co/Mo8uHFOHWs,0.5859
461,@nytimes,1263001544447922177,2020-05-20 07:00:08,Europe morning briefing: Here's what you need to know to start your day https://t.co/yNuifnWDE9,0.0
462,@nytimes,1262999017212035072,2020-05-20 06:50:05,"RT @paulmozur: As the U.S. and China jockey over the future of tech, the geopolitical fault lines that run across the electronics supply ch…",-0.4019
463,@nytimes,1262996499425869824,2020-05-20 06:40:05,"In just 2 years, “Call Her Daddy,” a raunchy podcast about sex, dating, culture and life in New York, became a cult sensation. This week, it descended into a fireball of chaos and internet drama. https://t.co/YmPWil6bUf",-0.5719
464,@nytimes,1262991461261418499,2020-05-20 06:20:04,RT @SangerNYT: The law requires the President to give Congress specific reasons for removing an inspector general. With all the speculation…,0.0
465,@nytimes,1262986476930969602,2020-05-20 06:00:15,"Cyclone Amphan is expected to make landfall near Kolkata, India, on Wednesday. We are tracking the storm's path. https://t.co/hhwsGfXbA8",0.0
466,@nytimes,1262981400061448192,2020-05-20 05:40:05,"On ""Still Processing,"" @wesleymorris and @jennydeluxe visit the dystopia of “Westworld” and the utopia of “Hollywood” to see if they can glean anything about what might be in store on the other side of the pandemic. Listen now 🔊
https://t.co/7eJmcnAm0F",0.0
467,@nytimes,1262976370675679232,2020-05-20 05:20:06,"RT @NYTObits: Being an astronaut’s wife thrust Annie Glenn into the spotlight, but a stutter left her struggling for words until she found…",-0.7351
468,@nytimes,1262971336663711753,2020-05-20 05:00:06,"Cyclone Amphan registered winds of 165 miles an hour on Monday, making it the strongest cyclone ever recorded in the Bay of Bengal. The storm is weakening as it approaches landfall, but still carries potentially deadly force and flooding rains. https://t.co/dlDJmvVtZQ",0.0772
469,@nytimes,1262966295584268288,2020-05-20 04:40:04,"Two dams in Michigan were breached after days of heavy rainfall, forcing the evacuation of thousands of residents. The failure of the dams was expected to bring record-setting flooding, with response complicated by the coronavirus. https://t.co/C8EwqRGsYf",-0.5106
470,@nytimes,1262963795498020865,2020-05-20 04:30:08,"RT @palafo: The company has faced thousands of lawsuits from cancer patients who claim that its talc was contaminated with asbestos, a know…",-0.7184
471,@nytimes,1262958944458285057,2020-05-20 04:10:51,Read updates in Chinese: 新冠病毒疫情最新消息 https://t.co/1We9kdgC30,0.0
472,@nytimes,1262958764304580610,2020-05-20 04:10:08,"—Cyclone Amphan bears down on India and Bangladesh, disrupting responses to the virus
—Taiwan’s president has high approval ratings for her handling of the pandemic
—Cambridge University announced it will hold lectures online for the next academic year

https://t.co/zs6GNooWFl",0.4767
473,@nytimes,1262956242605166592,2020-05-20 04:00:07,"For all of Silicon Valley's talk about building new things, it often turns to building more social networks. One of the latest: Clubhouse, an invite-only app for venture capitalists and techies to mingle with one another during quarantine.
https://t.co/ULaumxeBZK",0.0
474,@nytimes,1262952948369444864,2020-05-20 03:47:02,RT @ShaneGoldmacher: Biden Calls Out ‘Anti-Semitism’ on the Left and Criticizes Israeli Policies https://t.co/dvgVEeIQUi,-0.34
475,@nytimes,1262951201039056902,2020-05-20 03:40:05,"Norma McCorvey made the revelation just months before her death in 2017, according to the 80-minute documentary, “AKA Jane Roe” https://t.co/9AGux1Fp8Z",-0.5994
476,@nytimes,1262946162979602440,2020-05-20 03:20:04,RT @nytopinion: How can America address its unemployment crisis? By taking inspiration from “the most expansive and successful youth employ…,0.1189
477,@nytimes,1262941163885146119,2020-05-20 03:00:12,"As universities announce plans to bring back students, a pattern is emerging: shorter semesters to avoid late-fall infections https://t.co/p4G5odaLBk",-0.296
478,@nytimes,1262936104900190210,2020-05-20 02:40:06,"“The trend is there and it is real,” a researcher with the National Oceanic and Atmospheric Administration said. “There’s this remarkable building of this body of evidence that we’re making these storms more deleterious.” https://t.co/gtxAoaFC0y",0.6428
479,@nytimes,1262931057059520515,2020-05-20 02:20:02,"RT @parul_sehgal: Wrote about time, the ubiquitous pandemic diaries, Alice in Wonderland + my abiding love of awkward and failed texts of a…",0.0772
480,@nytimes,1262926051879145473,2020-05-20 02:00:09,"The travel freeze ordered by the Department of Defense has created enormous financial hardship for service members and their families — and has even split some up
https://t.co/uAocZ5QicA",0.0314
481,@nytimes,1262921009855946757,2020-05-20 01:40:07,"RT @KYWeise: Amazon saw the pandemic coming early, but the urgency was slow to reach a warehouse in the foothills of the Poconos. Here's wh…",0.128
482,@nytimes,1262915971502813185,2020-05-20 01:20:06,"New York City’s health commissioner, Dr. Oxiris Barbot, is back after being noticeably absent from 4 consecutive health briefings. But one of her agency’s key functions in managing the pandemic has been handed to another city department. https://t.co/4EC7Olt9Vg",0.0
483,@nytimes,1262910924496781315,2020-05-20 01:00:02,"RT @farnazfassihi: Our scoop: Iran shifts strategy in the region from provocative to moderation.
Why? To avoid a war w/US that could help g…",-0.4215
484,@nytimes,1262905906511122433,2020-05-20 00:40:06,Federal prosecutors moved to formally confiscate a rare cuneiform tablet that bears part of the Epic of Gilgamesh from a Bible-themed museum founded in part by the president of Hobby Lobby https://t.co/gvufFxSkLR,0.0258
485,@nytimes,1262898339772858369,2020-05-20 00:10:02,RT @grynbaum: Neil Cavuto has drawn Trump's ire for warning about the dangers of hydroxychloroquine on Fox News – even as pro-Trump pundits…,-0.6808
486,@nytimes,1262891928317820929,2020-05-19 23:44:33,"Mortality data during a pandemic is not perfect, and the final tally will take demographers years to understand. But this data offers a better way to understand where the outbreak has hit hardest. https://t.co/VoEjyno74u https://t.co/yLg0M51k9B",0.4312
487,@nytimes,1262891926900150272,2020-05-19 23:44:33,"Times journalists around the world collaborated to compile this data from health departments and other official sources.

It has led us to stories about the virus's impact in Russia, Sweden, Turkey and Latin America.
https://t.co/rgPiN4gwcE",0.0
488,@nytimes,1262891925553795073,2020-05-19 23:44:33,Most official Covid-19 death counts exclude many people who were never tested or died at home. Data that includes all causes of death offers a more complete picture of the outbreak’s toll. https://t.co/XelFo3GbBO,-0.7929
489,@nytimes,1262891924253560832,2020-05-19 23:44:32,We're releasing mortality data for 24 countries to give researchers and the public a clearer picture of how many people have died during the coronavirus pandemic. https://t.co/awy32YEIdS,-0.5574
490,@nytimes,1262890791141289984,2020-05-19 23:40:02,Evening Briefing: Here's what you need to know at the end of the day https://t.co/YBLAErLtKT,0.0
491,@nytimes,1262885784400596998,2020-05-19 23:20:08,RT @SangerNYT: Pres. Trump on the firing of the state Dept inspector general: “I don't know him at all. I never even heard of him. But I wa…,-0.1779
492,@nytimes,1262880739424600067,2020-05-19 23:00:06,"Critic’s Notebook: As viewers shelter with screens from the pandemic, more and more TV wrestles with mortality within digital reproductions, writes @poniewozik https://t.co/fto9F9ylFy",0.0
493,@nytimes,1262875693815382017,2020-05-19 22:40:03,"The Federal Election Commission, America’s election watchdog, has essentially been on ice for months because only 3 of its 6 board seats were filled. That changed today after the Senate confirmed a Republican lawyer nominated by President Trump.
https://t.co/bCn2kMfoKT",0.0
494,@nytimes,1262870680900698113,2020-05-19 22:20:07,"Tesla owners are grappling with the fact that their cars may carry new connotations after Elon Musk tweeted about taking “the red pill,” a reference to “The Matrix” that has been co-opted by the right and discussed in misogynistic and racist forums
https://t.co/c8bqmUqpBN",-0.6124
495,@nytimes,1262868157984911364,2020-05-19 22:10:06,"RT @nytimesarts: With schools closed, graduating art students are working with peers, teaming up with art dealers and lobbying for relief f…",0.4215
496,@nytimes,1262865659786117126,2020-05-19 22:00:10,"The leaders of the psych-rock group Woods helped David Berman, of the Silver Jews, make his first album in a decade. After his suicide, they tried to get lost in finishing their own LP, “Strange to Explain,” out this Friday. 
https://t.co/Y8DaE6DjNh",-0.7783
497,@nytimes,1262861127576363012,2020-05-19 21:42:10,RT @sona: News around California's public health guidelines to reopen is changing quickly. Here's what you need to know about the state's p…,0.0
498,@nytimes,1262860596409589760,2020-05-19 21:40:03,"In a bid to soften the coronavirus’s economic blow, the U.S. government has stretched its financial safety net wide — from strategically sensitive companies, to entire industries such as energy and airlines, to the market for corporate bonds. https://t.co/x6S33bB6Hh",0.5994
499,@nytimes,1262855563664412677,2020-05-19 21:20:03,"The U.S. economy faces irreparable damage from the coronavirus, the nation’s top economic policymakers warned on Tuesday. But they offered divergent views on how to mitigate the crisis.
https://t.co/mMmRySgwwY",-0.836
